date,average_price,total_volume,type,year,state,region,season,price_bin,average_revenue
2015-01-25,1.67,4847.86,organic,2015,Columbus,Midwest,winter,2.00,606217.38
2015-01-25,0.8,1008295.47,conventional,2015,Dallas/Ft. Worth,South Central,winter,1.00,290403.53
2015-01-25,1.34,11247.71,organic,2015,Dallas/Ft. Worth,South Central,winter,1.00,486425.92
2015-01-25,1.02,695658.81,conventional,2015,Denver,West,winter,1.00,370264.51
2015-01-25,1.33,22502.5,organic,2015,Denver,West,winter,1.00,482795.87
2015-01-25,1.19,277325.29,conventional,2015,Detroit,Midwest,winter,1.00,431975.26
2015-01-25,1.62,8703.74,organic,2015,Detroit,Midwest,winter,2.00,588067.16
2015-01-25,1.19,144301.73,conventional,2015,Grand Rapids,Midwest,winter,1.00,431975.26
2015-01-25,2.01,711.52,organic,2015,Grand Rapids,Midwest,winter,2.00,729638.88
2015-01-25,1.17,206074.14,conventional,2015,Harrisburg/Scranton,Northeast,winter,1.00,424715.17
2015-01-25,1.8,2171.91,organic,2015,Harrisburg/Scranton,Northeast,winter,2.00,653407.95
2015-01-25,1.35,241174.11,conventional,2015,Hartford/Springfield,Northeast,winter,1.00,490055.96
2015-01-25,2.21,1920.19,organic,2015,Hartford/Springfield,Northeast,winter,2.00,802239.76
2015-01-25,0.77,983910.94,conventional,2015,Houston,South Central,winter,1.00,279513.4
2015-01-25,1.24,11398.91,organic,2015,Houston,South Central,winter,1.00,450125.48
2015-01-25,1.06,149473.79,conventional,2015,Indianapolis,Midwest,winter,1.00,384784.68
2015-01-25,1.78,1221.24,organic,2015,Indianapolis,Midwest,winter,2.00,646147.86
2015-01-25,1.2,109940.55,conventional,2015,Jacksonville,Southeast,winter,1.00,435605.3
2015-01-25,1.88,1140.32,organic,2015,Jacksonville,Southeast,winter,2.00,682448.3
2015-01-25,1.06,249509.99,conventional,2015,Las Vegas,West,winter,1.00,384784.68
2015-01-25,1.66,5758.68,organic,2015,Las Vegas,West,winter,2.00,602587.33
2015-01-25,0.96,2329987.29,conventional,2015,Los Angeles,West,winter,1.00,348484.24
2015-01-25,1.23,38078.07,organic,2015,Los Angeles,West,winter,1.00,446495.43
2015-01-25,1.02,86635.35,conventional,2015,Louisville,Southeast,winter,1.00,370264.51
2015-01-25,1.68,1201.46,organic,2015,Louisville,Southeast,winter,2.00,609847.42
2015-01-25,1.27,398055.71,conventional,2015,Miami/Ft. Lauderdale,Southeast,winter,1.00,461015.61
2015-01-25,1.84,1648.84,organic,2015,Miami/Ft. Lauderdale,Southeast,winter,2.00,667928.13
2015-01-25,1.07,140855.47,conventional,2015,Nashville,Southeast,winter,1.00,388414.73
2015-01-25,1.71,4448.88,organic,2015,Nashville,Southeast,winter,2.00,620737.55
2015-01-25,0.94,271448.06,conventional,2015,New Orleans/Mobile,Southeast,winter,1.00,341224.15
2015-01-25,1.47,1278.14,organic,2015,New Orleans/Mobile,Southeast,winter,2.00,533616.49
2015-01-25,1.36,1102868.27,conventional,2015,New York,Northeast,winter,1.00,493686.01
2015-01-25,2.02,14337.32,organic,2015,New York,Northeast,winter,2.00,733268.92
2015-01-25,1.06,290611.31,conventional,2015,Northern New England,Northeast,winter,1.00,384784.68
2015-01-25,1.9,6757.39,organic,2015,Northern New England,Northeast,winter,2.00,689708.39
2015-01-25,1.28,211991.09,conventional,2015,Orlando,Southeast,winter,1.00,464645.65
2015-01-25,1.82,1925.46,organic,2015,Orlando,Southeast,winter,2.00,660668.04
2015-01-25,1.36,355645.73,conventional,2015,Philadelphia,Mid-Atlantic,winter,1.00,493686.01
2015-01-25,1.82,2888.62,organic,2015,Philadelphia,Mid-Atlantic,winter,2.00,660668.04
2015-01-25,0.61,1233503.27,conventional,2015,Phoenix/Tucson,West,winter,1.00,221432.69
2015-01-25,1.54,10849.4,organic,2015,Phoenix/Tucson,West,winter,2.00,559026.8
2015-01-25,1.32,98722.79,conventional,2015,Pittsburgh,Northeast,winter,1.00,479165.83
2015-01-25,1.7,1441.14,organic,2015,Pittsburgh,Northeast,winter,2.00,617107.51
2015-01-25,1.08,1510836.96,conventional,2015,Plains,Midwest,winter,1.00,392044.77
2015-01-25,1.8,30207.8,organic,2015,Plains,Midwest,winter,2.00,653407.95
2015-01-25,1.09,432770.06,conventional,2015,Portland,West,winter,1.00,395674.81
2015-01-25,1.35,30862.91,organic,2015,Portland,West,winter,1.00,490055.96
2015-01-25,1.16,233277.19,conventional,2015,Raleigh/Greensboro,Southeast,winter,1.00,421085.12
2015-01-25,2.02,3359.58,organic,2015,Raleigh/Greensboro,Southeast,winter,2.00,733268.92
2015-01-25,1.17,194086.08,conventional,2015,Richmond/Norfolk,Mid-Atlantic,winter,1.00,424715.17
2015-01-25,1.57,3860.33,organic,2015,Richmond/Norfolk,Mid-Atlantic,winter,2.00,569916.93
2015-01-25,1.15,123070.18,conventional,2015,Roanoke,Southeast,winter,1.00,417455.08
2015-01-25,1.47,5411.77,organic,2015,Roanoke,Southeast,winter,2.00,533616.49
2015-01-25,1.19,360027.65,conventional,2015,Sacramento,West,winter,1.00,431975.26
2015-01-25,1.44,9707.59,organic,2015,Sacramento,West,winter,2.00,522726.36
2015-01-25,1.02,406591.11,conventional,2015,San Diego,West,winter,1.00,370264.51
2015-01-25,1.26,11132.08,organic,2015,San Diego,West,winter,1.00,457385.57
2015-01-25,1.21,713523.24,conventional,2015,San Francisco,West,winter,1.00,439235.34
2015-01-25,1.34,27146.81,organic,2015,San Francisco,West,winter,1.00,486425.92
2015-01-25,1.26,420124.11,conventional,2015,Seattle,West,winter,1.00,457385.57
2015-01-25,1.7,29354.75,organic,2015,Seattle,West,winter,2.00,617107.51
2015-01-25,1.06,311348.31,conventional,2015,South Carolina,Southeast,winter,1.00,384784.68
2015-01-25,2.01,2865.92,organic,2015,South Carolina,Southeast,winter,2.00,729638.88
2015-01-25,1.21,64116.71,conventional,2015,Spokane,West,winter,1.00,439235.34
2015-01-25,1.66,3313.55,organic,2015,Spokane,West,winter,2.00,602587.33
2015-01-25,1.17,176820.49,conventional,2015,St. Louis,Midwest,winter,1.00,424715.17
2015-01-25,1.93,4131.86,organic,2015,St. Louis,Midwest,winter,2.00,700598.52
2015-01-25,1.37,44517.84,conventional,2015,Syracuse,Northeast,winter,1.00,497316.05
2015-01-25,1.77,845.05,organic,2015,Syracuse,Northeast,winter,2.00,642517.82
2015-01-25,1.21,260471.23,conventional,2015,Tampa,Southeast,winter,1.00,439235.34
2015-01-25,1.75,1460.04,organic,2015,Tampa,Southeast,winter,2.00,635257.73
2015-01-25,0.8,720800.61,conventional,2015,West Tex/New Mexico,West,winter,1.00,290403.53
2015-01-25,1.63,7324.06,organic,2015,West Tex/New Mexico,West,winter,2.00,591697.2
2015-02-01,0.99,70873.6,conventional,2015,Albany,Northeast,winter,1.00,359374.37
2015-02-01,1.83,1228.51,organic,2015,Albany,Northeast,winter,2.00,664298.08
2015-02-01,0.96,636771.37,conventional,2015,Atlanta,Southeast,winter,1.00,348484.24
2015-02-01,1.44,7665.7,organic,2015,Atlanta,Southeast,winter,2.00,522726.36
2015-02-01,1.06,1007418.76,conventional,2015,Baltimore/Washington,Mid-Atlantic,winter,1.00,384784.68
2015-02-01,1.15,27929.74,organic,2015,Baltimore/Washington,Mid-Atlantic,winter,1.00,417455.08
2015-02-01,0.91,113578.24,conventional,2015,Boise,West,winter,1.00,330334.02
2015-02-01,1.43,1780.76,organic,2015,Boise,West,winter,2.00,519096.32
2015-02-01,1.22,490022.14,conventional,2015,Boston,Northeast,winter,1.00,442865.39
2015-02-01,1.78,2943.85,organic,2015,Boston,Northeast,winter,2.00,646147.86
2015-02-01,1.33,153920.35,conventional,2015,Buffalo/Rochester,Northeast,winter,1.00,482795.87
2015-02-01,1.55,2808.55,organic,2015,Buffalo/Rochester,Northeast,winter,2.00,562656.85
2015-02-01,0.85,9032180.67,conventional,2015,California,West,winter,1.00,308553.75
2015-02-01,1.11,196031.9,organic,2015,California,West,winter,1.00,402934.9
2015-02-01,0.98,254009.7,conventional,2015,Charlotte,Southeast,winter,1.00,355744.33
2015-02-01,1.93,3557.34,organic,2015,Charlotte,Southeast,winter,2.00,700598.52
2015-02-01,0.91,1133491.66,conventional,2015,Chicago,Midwest,winter,1.00,330334.02
2015-02-01,1.52,14391.05,organic,2015,Chicago,Midwest,winter,2.00,551766.71
2015-02-01,0.86,300905.18,conventional,2015,Cincinnati/Dayton,Midwest,winter,1.00,312183.8
2015-02-01,1.19,10707.5,organic,2015,Cincinnati/Dayton,Midwest,winter,1.00,431975.26
2015-02-01,0.87,216653.06,conventional,2015,Columbus,Midwest,winter,1.00,315813.84
2015-02-01,1.63,4215.96,organic,2015,Columbus,Midwest,winter,2.00,591697.2
2015-02-01,0.68,1391089.32,conventional,2015,Dallas/Ft. Worth,South Central,winter,1.00,246843.0
2015-02-01,1.24,12276.58,organic,2015,Dallas/Ft. Worth,South Central,winter,1.00,450125.48
2015-02-01,0.93,990211.57,conventional,2015,Denver,West,winter,1.00,337594.11
2015-02-01,1.29,27527.63,organic,2015,Denver,West,winter,1.00,468275.7
2015-02-01,0.92,539750.77,conventional,2015,Detroit,Midwest,winter,1.00,333964.06
2015-02-01,1.55,8707.92,organic,2015,Detroit,Midwest,winter,2.00,562656.85
2015-02-01,0.94,309471.69,conventional,2015,Grand Rapids,Midwest,winter,1.00,341224.15
2015-02-01,1.98,769.05,organic,2015,Grand Rapids,Midwest,winter,2.00,718748.75
2015-02-01,1.06,283137.88,conventional,2015,Harrisburg/Scranton,Northeast,winter,1.00,384784.68
2015-02-01,1.65,3796.16,organic,2015,Harrisburg/Scranton,Northeast,winter,2.00,598957.29
2015-02-01,1.32,297969.31,conventional,2015,Hartford/Springfield,Northeast,winter,1.00,479165.83
2015-02-01,1.54,6084.48,organic,2015,Hartford/Springfield,Northeast,winter,2.00,559026.8
2015-02-01,0.72,1280364.01,conventional,2015,Houston,South Central,winter,1.00,261363.18
2015-02-01,1.15,12285.76,organic,2015,Houston,South Central,winter,1.00,417455.08
2015-02-01,0.92,245352.56,conventional,2015,Indianapolis,Midwest,winter,1.00,333964.06
2015-02-01,1.69,1565.24,organic,2015,Indianapolis,Midwest,winter,2.00,613477.46
2015-02-01,0.92,237910.63,conventional,2015,Jacksonville,Southeast,winter,1.00,333964.06
2015-02-01,1.76,1591.75,organic,2015,Jacksonville,Southeast,winter,2.00,638887.77
2015-02-01,0.94,370223.11,conventional,2015,Las Vegas,West,winter,1.00,341224.15
2015-02-01,1.6,7634.17,organic,2015,Las Vegas,West,winter,2.00,580807.07
2015-02-01,0.74,4031949.04,conventional,2015,Los Angeles,West,winter,1.00,268623.27
2015-02-01,1.12,50107.32,organic,2015,Los Angeles,West,winter,1.00,406564.95
2015-02-01,0.9,125504.98,conventional,2015,Louisville,Southeast,winter,1.00,326703.98
2015-02-01,1.55,1336.46,organic,2015,Louisville,Southeast,winter,2.00,562656.85
2015-02-01,0.95,753300.79,conventional,2015,Miami/Ft. Lauderdale,Southeast,winter,1.00,344854.2
2015-02-01,1.73,1767.3,organic,2015,Miami/Ft. Lauderdale,Southeast,winter,2.00,627997.64
2015-02-01,0.94,221471.45,conventional,2015,Nashville,Southeast,winter,1.00,341224.15
2015-02-01,1.65,4205.27,organic,2015,Nashville,Southeast,winter,2.00,598957.29
2015-02-01,0.81,367711.87,conventional,2015,New Orleans/Mobile,Southeast,winter,1.00,294033.58
2015-02-01,1.48,2013.46,organic,2015,New Orleans/Mobile,Southeast,winter,2.00,537246.54
2015-02-01,1.36,1433763.11,conventional,2015,New York,Northeast,winter,1.00,493686.01
2015-02-01,1.93,24697.84,organic,2015,New York,Northeast,winter,2.00,700598.52
2015-02-01,1.06,412752.74,conventional,2015,Northern New England,Northeast,winter,1.00,384784.68
2015-02-01,1.89,6551.44,organic,2015,Northern New England,Northeast,winter,2.00,686078.35
2015-02-01,0.95,489224.51,conventional,2015,Orlando,Southeast,winter,1.00,344854.2
2015-02-01,1.76,2499.88,organic,2015,Orlando,Southeast,winter,2.00,638887.77
2015-02-01,1.14,569304.8,conventional,2015,Philadelphia,Mid-Atlantic,winter,1.00,413825.04
2015-02-01,1.69,4907.41,organic,2015,Philadelphia,Mid-Atlantic,winter,2.00,613477.46
2015-02-01,0.56,1544750.92,conventional,2015,Phoenix/Tucson,West,winter,1.00,203282.47
2015-02-01,1.18,13645.72,organic,2015,Phoenix/Tucson,West,winter,1.00,428345.21
2015-02-01,1.25,112065.73,conventional,2015,Pittsburgh,Northeast,winter,1.00,453755.52
2015-02-01,1.77,1427.11,organic,2015,Pittsburgh,Northeast,winter,2.00,642517.82
2015-02-01,0.92,2561325.42,conventional,2015,Plains,Midwest,winter,1.00,333964.06
2015-02-01,1.67,30193.16,organic,2015,Plains,Midwest,winter,2.00,606217.38
2015-02-01,0.98,776237.93,conventional,2015,Portland,West,winter,1.00,355744.33
2015-02-01,1.2,39672.8,organic,2015,Portland,West,winter,1.00,435605.3
2015-02-01,0.99,344288.82,conventional,2015,Raleigh/Greensboro,Southeast,winter,1.00,359374.37
2015-02-01,1.79,4385.19,organic,2015,Raleigh/Greensboro,Southeast,winter,2.00,649777.91
2015-02-01,0.97,308461.1,conventional,2015,Richmond/Norfolk,Mid-Atlantic,winter,1.00,352114.28
2015-02-01,1.58,3916.98,organic,2015,Richmond/Norfolk,Mid-Atlantic,winter,2.00,573546.98
2015-02-01,1.0,168217.72,conventional,2015,Roanoke,Southeast,winter,1.00,363004.42
2015-02-01,1.5,4941.74,organic,2015,Roanoke,Southeast,winter,2.00,544506.63
2015-02-01,1.04,771974.9,conventional,2015,Sacramento,West,winter,1.00,377524.59
2015-02-01,1.22,13195.65,organic,2015,Sacramento,West,winter,1.00,442865.39
2015-02-01,0.85,692276.13,conventional,2015,San Diego,West,winter,1.00,308553.75
2015-02-01,1.11,18623.99,organic,2015,San Diego,West,winter,1.00,402934.9
2015-02-01,0.91,1352027.64,conventional,2015,San Francisco,West,winter,1.00,330334.02
2015-02-01,1.06,57802.02,organic,2015,San Francisco,West,winter,1.00,384784.68
2015-02-01,0.97,933148.31,conventional,2015,Seattle,West,winter,1.00,352114.28
2015-02-01,1.44,40334.59,organic,2015,Seattle,West,winter,2.00,522726.36
2015-02-01,0.91,469684.32,conventional,2015,South Carolina,Southeast,winter,1.00,330334.02
2015-02-01,1.66,3977.03,organic,2015,South Carolina,Southeast,winter,2.00,602587.33
2015-02-01,0.97,135656.36,conventional,2015,Spokane,West,winter,1.00,352114.28
2015-02-01,1.38,6444.84,organic,2015,Spokane,West,winter,2.00,500946.1
2015-02-01,1.1,308371.9,conventional,2015,St. Louis,Midwest,winter,1.00,399304.86
2015-02-01,1.93,2688.02,organic,2015,St. Louis,Midwest,winter,2.00,700598.52
2015-02-01,1.26,57424.15,conventional,2015,Syracuse,Northeast,winter,1.00,457385.57
2015-02-01,1.65,1285.09,organic,2015,Syracuse,Northeast,winter,2.00,598957.29
2015-02-01,0.92,562242.53,conventional,2015,Tampa,Southeast,winter,1.00,333964.06
2015-02-01,1.68,2109.19,organic,2015,Tampa,Southeast,winter,2.00,609847.42
2015-02-01,0.71,916367.42,conventional,2015,West Tex/New Mexico,West,winter,1.00,257733.14
2015-02-01,1.77,7210.19,organic,2015,West Tex/New Mexico,West,winter,2.00,642517.82
2015-02-08,0.99,51253.97,conventional,2015,Albany,Northeast,winter,1.00,359374.37
2015-02-08,1.59,1770.87,organic,2015,Albany,Northeast,winter,2.00,577177.02
2015-02-08,1.03,433883.91,conventional,2015,Atlanta,Southeast,winter,1.00,373894.55
2015-02-08,1.29,13288.3,organic,2015,Atlanta,Southeast,winter,1.00,468275.7
2015-02-08,1.09,844931.21,conventional,2015,Baltimore/Washington,Mid-Atlantic,winter,1.00,395674.81
2015-02-08,1.43,14898.15,organic,2015,Baltimore/Washington,Mid-Atlantic,winter,2.00,519096.32
2015-02-08,1.07,69970.75,conventional,2015,Boise,West,winter,1.00,388414.73
2015-02-08,1.35,3870.67,organic,2015,Boise,West,winter,1.00,490055.96
2015-02-08,1.04,609985.34,conventional,2015,Boston,Northeast,winter,1.00,377524.59
2015-02-08,1.91,3098.29,organic,2015,Boston,Northeast,winter,2.00,693338.44
2015-02-08,1.36,132760.1,conventional,2015,Buffalo/Rochester,Northeast,winter,1.00,493686.01
2015-02-08,1.54,3414.8,organic,2015,Buffalo/Rochester,Northeast,winter,2.00,559026.8
2015-02-08,0.91,5871224.58,conventional,2015,California,West,winter,1.00,330334.02
2015-02-08,1.35,132790.41,organic,2015,California,West,winter,1.00,490055.96
2015-02-08,1.17,150139.38,conventional,2015,Charlotte,Southeast,winter,1.00,424715.17
2015-02-08,1.87,4011.02,organic,2015,Charlotte,Southeast,winter,2.00,678818.26
2015-02-08,1.13,729325.61,conventional,2015,Chicago,Midwest,winter,1.00,410194.99
2015-02-08,1.78,9910.84,organic,2015,Chicago,Midwest,winter,2.00,646147.86
2015-02-08,0.93,186617.2,conventional,2015,Cincinnati/Dayton,Midwest,winter,1.00,337594.11
2015-02-08,1.24,10351.99,organic,2015,Cincinnati/Dayton,Midwest,winter,1.00,450125.48
2015-02-08,0.96,128078.27,conventional,2015,Columbus,Midwest,winter,1.00,348484.24
2015-02-08,1.78,3483.64,organic,2015,Columbus,Midwest,winter,2.00,646147.86
2015-02-08,0.67,1207167.54,conventional,2015,Dallas/Ft. Worth,South Central,winter,1.00,243212.96
2015-02-08,1.35,10315.32,organic,2015,Dallas/Ft. Worth,South Central,winter,1.00,490055.96
2015-02-08,0.95,766576.39,conventional,2015,Denver,West,winter,1.00,344854.2
2015-02-08,1.4,22798.51,organic,2015,Denver,West,winter,2.00,508206.18
2015-02-08,1.11,268195.87,conventional,2015,Detroit,Midwest,winter,1.00,402934.9
2015-02-08,1.86,6499.18,organic,2015,Detroit,Midwest,winter,2.00,675188.22
2015-02-08,1.24,132621.01,conventional,2015,Grand Rapids,Midwest,winter,1.00,450125.48
2015-02-08,1.79,1083.77,organic,2015,Grand Rapids,Midwest,winter,2.00,649777.91
2015-02-08,1.02,239756.62,conventional,2015,Harrisburg/Scranton,Northeast,winter,1.00,370264.51
2015-02-08,1.67,3408.2,organic,2015,Harrisburg/Scranton,Northeast,winter,2.00,606217.38
2015-02-08,1.09,364571.57,conventional,2015,Hartford/Springfield,Northeast,winter,1.00,395674.81
2015-02-08,2.37,5223.36,organic,2015,Hartford/Springfield,Northeast,winter,3.00,860320.47
2015-02-08,0.7,1180723.02,conventional,2015,Houston,South Central,winter,1.00,254103.09
2015-02-08,1.25,9077.59,organic,2015,Houston,South Central,winter,1.00,453755.52
2015-02-08,0.98,158792.02,conventional,2015,Indianapolis,Midwest,winter,1.00,355744.33
2015-02-08,1.68,2086.14,organic,2015,Indianapolis,Midwest,winter,2.00,609847.42
2015-02-08,1.21,91840.75,conventional,2015,Jacksonville,Southeast,winter,1.00,439235.34
2015-02-08,1.71,2242.67,organic,2015,Jacksonville,Southeast,winter,2.00,620737.55
2015-02-08,1.01,318770.67,conventional,2015,Las Vegas,West,winter,1.00,366634.46
2015-02-08,1.68,7138.01,organic,2015,Las Vegas,West,winter,2.00,609847.42
2015-02-08,0.9,2641032.65,conventional,2015,Los Angeles,West,winter,1.00,326703.98
2015-02-08,1.29,46991.12,organic,2015,Los Angeles,West,winter,1.00,468275.7
2015-02-08,1.0,87054.02,conventional,2015,Louisville,Southeast,winter,1.00,363004.42
2015-02-08,1.61,1438.14,organic,2015,Louisville,Southeast,winter,2.00,584437.11
2015-02-08,1.25,348210.5,conventional,2015,Miami/Ft. Lauderdale,Southeast,winter,1.00,453755.52
2015-02-08,1.72,2118.66,organic,2015,Miami/Ft. Lauderdale,Southeast,winter,2.00,624367.6
2015-02-08,0.94,171749.31,conventional,2015,Nashville,Southeast,winter,1.00,341224.15
2015-02-08,1.64,4614.78,organic,2015,Nashville,Southeast,winter,2.00,595327.24
2015-02-08,0.93,242065.29,conventional,2015,New Orleans/Mobile,Southeast,winter,1.00,337594.11
2015-02-08,1.53,3532.67,organic,2015,New Orleans/Mobile,Southeast,winter,2.00,555396.76
2015-02-08,1.11,1658708.73,conventional,2015,New York,Northeast,winter,1.00,402934.9
2015-02-08,1.95,22571.11,organic,2015,New York,Northeast,winter,2.00,707858.61
2015-02-08,1.03,363935.24,conventional,2015,Northern New England,Northeast,winter,1.00,373894.55
2015-02-08,1.88,7856.82,organic,2015,Northern New England,Northeast,winter,2.00,682448.3
2015-02-08,1.23,204396.56,conventional,2015,Orlando,Southeast,winter,1.00,446495.43
2015-02-08,1.75,3229.47,organic,2015,Orlando,Southeast,winter,2.00,635257.73
2015-02-08,1.09,477875.71,conventional,2015,Philadelphia,Mid-Atlantic,winter,1.00,395674.81
2015-02-08,1.76,4172.75,organic,2015,Philadelphia,Mid-Atlantic,winter,2.00,638887.77
2015-02-08,0.64,1151157.44,conventional,2015,Phoenix/Tucson,West,winter,1.00,232322.83
2015-02-08,1.55,12418.02,organic,2015,Phoenix/Tucson,West,winter,2.00,562656.85
2015-02-08,1.38,66360.74,conventional,2015,Pittsburgh,Northeast,winter,2.00,500946.1
2015-02-08,1.6,2253.42,organic,2015,Pittsburgh,Northeast,winter,2.00,580807.07
2015-02-08,0.98,1794543.77,conventional,2015,Plains,Midwest,winter,1.00,355744.33
2015-02-08,1.54,46329.16,organic,2015,Plains,Midwest,winter,2.00,559026.8
2015-02-08,1.08,447701.68,conventional,2015,Portland,West,winter,1.00,392044.77
2015-02-08,1.23,57669.71,organic,2015,Portland,West,winter,1.00,446495.43
2015-02-08,1.14,222483.88,conventional,2015,Raleigh/Greensboro,Southeast,winter,1.00,413825.04
2015-02-08,1.73,5749.75,organic,2015,Raleigh/Greensboro,Southeast,winter,2.00,627997.64
